source_relative_path	image_relative_path	sha256	design_note
nouns_classified_1973/B02-FAU__Fauna/noun-0175__head-orca.png	B02-FAU__Fauna/aachat-forge-fauna-blackwave-pod-warden.png	123bd1f2583135a3b4aba6e62d3a2851eef08a49fcd9f7833c4fd6323e9c779a	Level 4 orca pod warden preserving the black-white dorsal and tail silhouette with a bright cyan-orange-yellow-red geometric knit tunic; original face fully replaced by the fixed LCD, with generous full-body margins and consistent coarse square 3D modules.
nouns_classified_1973/B02-FAU__Fauna/noun-0177__head-cat.png	B02-FAU__Fauna/aachat-forge-fauna-amber-collar-prowler.png	d32e75b9884bebf8a06c0133130b9e010599aa348e262d42d7aad6c5b0d4e81d	Reference-mode Level 4 cat prowler with stepped black ears, pale-cyan modular insets, an amber-gold collar, a fully visible segmented tail, and complete source-face replacement rebuilt around the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0181__head-bigfoot.png	B02-FAU__Fauna/aachat-forge-fauna-russet-mane-trailwatcher.png	4a17682f8ac59dbb7ec3ec52674c6dc6234c356d25932191e7186a2e66bd5956	Level 4 fauna reinterpretation: russet-brown coarse-module trailwatcher with an elongated sloping mane shell, blue-white harness, green block clothing, and complete replacement of the source face with the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0183__head-dino.png	B02-FAU__Fauna/aachat-forge-fauna-jade-crest-medallion-bearer.png	7ce54467daf00da4b42c80d19206f5fe240494c6bcfd05d69223d09ead17b9bf	Mint-jade block-built juvenile dinosaur with a broad stepped crest, compact ivory body, and preserved amber chest medallion; the original face is fully replaced by the fixed cobalt aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0184__head-bigfoot-yeti.png	B02-FAU__Fauna/aachat-forge-fauna-ivory-patchwork-cliffwalker.png	51b172c1b0f999c244ac3a83285058fd1337d4b5f3869150c7344cc5bd72675b	Level 4 fauna reinterpretation: broad ivory block-built yeti silhouette, vivid multicolor patchwork mantle, cobalt ear and cuff accents, generous full-body margins, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0185__head-bat.png	B02-FAU__Fauna/aachat-forge-fauna-russet-wing-cave-warden.png	6b69f89bb5ad789c4189923ec04c98e6f24e89d68ed0d72e7f2246306e054a19	Level 4 fauna reinterpretation: wide russet bat-wing LCD head shell with pointed ear peaks, restrained magenta membrane accents, cream square-marked modular body, and complete source-face replacement rebuilt as consistent coarse square 3D modules.
nouns_classified_1973/B02-FAU__Fauna/noun-0187__head-rabbit.png	B02-FAU__Fauna/aachat-forge-fauna-coral-ear-burrow-runner.png	678891c70e161aede98d63721214c17b3ec92bef011c3013d0da4b0eb2cc3db7	Tall paired gray rabbit ears, coral LCD head rim, violet coarse-module body, compact burrow-runner silhouette; original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0196__head-otter.png	B02-FAU__Fauna/aachat-forge-fauna-river-stripe-scout.png	9ee8e693404e36b22065b95c728503fc52f3405a5fb3b25dd5dfe479af41670c	Dark-brown otter river scout in blue and warm-orange striped knit modules, with a cream LCD head shell, webbed paws, and a broad tapering tail.
nouns_classified_1973/B02-FAU__Fauna/noun-0197__head-raven.png	B02-FAU__Fauna/aachat-forge-fauna-obsidian-bill-cloak-watcher.png	a027261fba571651f2daf4b0fd7ef6ada04000e08b24bd02ce38dc84c2ca4824	Reference-mode Level 4; preserved the stepped obsidian crown, ochre cloak, ivory front strips, gold V ornament, and asymmetric raven silhouette while replacing the entire original face with the fixed aachat LCD and rebuilding the figure from coarse square 3D modules.
nouns_classified_1973/B02-FAU__Fauna/noun-0199__head-mouse.png	B02-FAU__Fauna/aachat-forge-fauna-violet-panel-mouse-scout.png	5330d90cdf4152af8491df3400e4b93efdc6f4fb3008341b09fe1700d7049797	Compact ash-grey mouse scout with oversized black square ears, violet modular tunic, cyan-white inset panels, stepped tail, and a fully integrated fixed aachat LCD replacing the original face.
nouns_classified_1973/B02-FAU__Fauna/noun-0200__head-crab.png	B02-FAU__Fauna/aachat-forge-fauna-tangerine-claw-switchkeeper.png	3d9d65bf818eecf0fda699eab769ba63c3b782cf29147dd189e3d76e9048c3d1	Tangerine crab-prong circuit keeper with charcoal modular body, sparse multicolor signal traces, and the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0202__head-moose.png	B02-FAU__Fauna/aachat-forge-fauna-russet-antler-field-medic.png	0f8bebd1930d2550d4a2b664c1b6cbf3fd74e0564b8782222fb93bb9e13355cf	Reference-mode block-built moose field medic with russet stepped antlers, cream clinical tunic, and cobalt plus accent; original face fully replaced by the fixed LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0208__head-werewolf.png	B02-FAU__Fauna/aachat-forge-fauna-violet-brim-moonstalker.png	a8dd66aa42cfe15c6860c0514f8e648389e9faa881bc454a9281df7cbaf37baf	Reference-mode Level 4 werewolf trail guardian with stepped brown ear-and-fur crown, violet modular body, hot-pink band accents, tiny yellow trim, and the original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0211__head-bigfoot-yeti.png	B02-FAU__Fauna/aachat-forge-fauna-ivory-snowstep-guardian.png	d2be21151dad573ae8e8a64880288993fa5f0d7dbbcbc2a8932bafdda27e5d50	Reference-mode Level 4 alpine snow guardian with oversized stepped ivory head shell, long block-built arms, broad snowstep feet, restrained coral and cobalt accents, and the original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0213__head-owl.png	B02-FAU__Fauna/aachat-forge-fauna-ivory-brow-mosaic-watcher.png	b5670556e2dddca99aa72c42bb54d3aadcfc9616aff78b0e941a2346ef1017f7	Level 4 fauna reinterpretation: squared ivory owl hood, black multicolor-inlay collar, vivid checker module mantle, generous full-body white margins, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0215__head-moose.png	B02-FAU__Fauna/aachat-forge-fauna-chestnut-antler-hearthkeeper.png	234d284812443a345d69dcde057b46c99b721886bfbce65ad527cf54373564f6	Chestnut moose hearthkeeper with broad pale-tan modular antlers, rust-orange chest tiles, coarse square 3D construction, and a fully integrated fixed aachat LCD replacing the source face.
nouns_classified_1973/B02-FAU__Fauna/noun-0217__head-panda.png	B02-FAU__Fauna/aachat-forge-fauna-sunflower-ear-pathkeeper.png	9f82b8e14074e30053d76fba8e4ed5518c59e07f4b2ce507dd8da87978770efb	Sunflower-yellow modular panda pathkeeper with black stepped ears, ivory cube-built LCD housing, plain yellow torso, and the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0222__head-dino.png	B02-FAU__Fauna/aachat-forge-fauna-verdant-snout-trail-warden.png	5e09bfa9cb1677af2b3d5570ed85344734179ca76cb668b757f552952f8cd1de	Jade-green coarse-module dinosaur trail warden with a stepped snout shell, external block teeth, red field tunic, and fully integrated fixed LCD face.
nouns_classified_1973/B02-FAU__Fauna/noun-0225__head-grouper.png	B02-FAU__Fauna/aachat-forge-fauna-olive-gill-reef-warden.png	7f1bff6d34a10d8ab0aae6858d430d3181b9707458921f936b46389a5e7dd59f	Broad olive-russet grouper shell with dark stepped fins, cream-lime markings, charcoal modular body, orange-red chest mosaic, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0226__head-unicorn.png	B02-FAU__Fauna/aachat-forge-fauna-pastel-horn-skycourser.png	377dea5c9462cb560409662de4f2ab353e4c06befff5323a3ffc20c410e5bafe	Pastel ivory-and-cyan sky-running unicorn with a golden modular horn, violet stepped mane and tail, pink structural collar band, four complete block-built legs, and the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0227__head-goldfish.png	B02-FAU__Fauna/aachat-forge-fauna-indigo-gill-bubble-keeper.png	c6cd0351774160a91dd08c3b6c6e55b5e1cffbf4a261e3b1188550ee26f54efb	Reference-mode Level 4 goldfish bubble keeper with a wide aqua stepped head shell, indigo modular body, orange fin and band accents, and a bubble-wand prop; the original face is fully replaced by the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0242__head-kangaroo.png	B02-FAU__Fauna/aachat-forge-fauna-coral-stripe-pouch-runner.png	fe975e87b1b0bb96f2b8056ccdfa184525f25d38b4cbe6756b3f76700ea7dcc1	Coarse modular pale-grey kangaroo with long coral inner ears, coral-and-green striped torso, strong hind legs, integrated pouch, balancing tail, and the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0244__head-duck.png	B02-FAU__Fauna/aachat-forge-fauna-ivory-bill-reed-courier.png	0161e7bcf5ac46e66b547816af79c14dca84910262c18e22761e0ff09c740850	Squared ivory duck shell, compact 28:17 cobalt LCD, broad sunflower-gold bill and webbed feet, pale-gray modular courier body, reed-route baton, generous full-body margins, and complete source-face replacement.
nouns_classified_1973/B02-FAU__Fauna/noun-0256__head-raven.png	B02-FAU__Fauna/aachat-forge-fauna-charcoal-crown-sun-sentinel.png	9d62832b2c9d78f03f23487821429d3540bd3457acb12c858dfe6b6c276061cc	Stepped charcoal raven crown and layered wings, golden chest modules, and restrained vermilion collar accents rebuilt around the fixed LCD with the source face fully removed.
nouns_classified_1973/B02-FAU__Fauna/noun-0262__head-bat.png	B02-FAU__Fauna/aachat-forge-fauna-mahogany-batwing-dusk-keeper.png	b63bfe840c5fd9413ab12608b4320d808cc574f66a103b9f8c6b86cfe95f899a	Stepped mahogany batwing cowl, compact pale warm-gray modular body, abstract red-green-blue chest blocks, generous full-body margins, and the source face fully rebuilt around the fixed integrated aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0263__head-crab.png	B02-FAU__Fauna/aachat-forge-fauna-apricot-checker-shellrunner.png	1a8a2f639ade57b930f82682b1da65f80eb6a792ab233e196edbe029fec89c57	Apricot stepped canopy shell with cobalt-apricot checker torso and broad segmented side limbs; source face fully replaced by integrated canonical LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0270__head-flamingo.png	B02-FAU__Fauna/aachat-forge-fauna-rose-neck-post-keeper.png	35a62f0fd2b6cb7f5af52e3efd54f7238fc99272fe8860a30469ea789e7ef501	Rose-pink flamingo post keeper with a stepped S-curved neck, compact crimson parcel torso, amber inset panels, long stilt legs, coarse square 3D modules, and the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0274__head-bear.png	B02-FAU__Fauna/aachat-forge-fauna-chestnut-moss-tunic-guardian.png	9ac8fb3ca04ccced5e0a1082e8637f79215451ef583913f744f8dc5c71a50419	Broad square-headed chestnut bear guardian with small block ears, moss-green tunic, restrained cobalt accents, fully integrated fixed LCD, and consistent coarse square 3D modules.
nouns_classified_1973/B02-FAU__Fauna/noun-0276__head-flamingo.png	B02-FAU__Fauna/aachat-forge-fauna-rose-bill-lagoon-sentinel.png	d2ef3fda3669e8d85fb25dec8d91bc17bc3d5447bec886f890e18e81bde0d23b	Reference-mode rose-pink flamingo lagoon sentinel with stepped crown, long modular legs, charcoal crown tip, and the original face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0282__head-ducky.png	B02-FAU__Fauna/aachat-forge-fauna-saffron-bill-pond-strider.png	a384e2583ce845b3b2b84a861b4d5c5b74867fa57ef833819bc31ba1c418da61	Reference-mode Level 4 duck-inspired pond pathfinder with a saffron modular head shell rebuilt around the fixed aachat LCD, black frame body, mint panels, orange collar accents, and generous full-body margins.
nouns_classified_1973/B02-FAU__Fauna/noun-0283__head-cow.png	B02-FAU__Fauna/aachat-forge-fauna-ivory-horn-amber-grazer.png	49a80847483267d39ddc99a40787879d6e055dc654c0f02e2cd4fdb639299050	Ivory-horn amber grazer with a broad cream bovine module shell, charcoal horn blocks, orange work tunic, golden bell ornament, cobalt accents, and a fully integrated fixed aachat LCD replacing the source face.
nouns_classified_1973/B02-FAU__Fauna/noun-0291__head-whale-alive.png	B02-FAU__Fauna/aachat-forge-fauna-cobalt-fluke-songbearer.png	8cdb35e867febd4003ddde67c9b0e69ea3ea3ce62965333a595791ac6cfe7853	Broad cobalt whale-head LCD shell with a stepped side fluke, pale aqua underjaw, compact scarlet tunic, generous full-body margins, and complete replacement of the source face using consistent coarse square 3D modules.
nouns_classified_1973/B02-FAU__Fauna/noun-0295__head-ducky.png	B02-FAU__Fauna/aachat-forge-fauna-sunlit-wing-pond-pioneer.png	89c70d15e54021de87a6af6df34bcef2c60bdb35a4a816e94a8ba06f6a167cbb	Sunlit-yellow coarse-module pond pioneer with cream chest panel, orange structural band and webbed boots, wing-shaped arms, stepped tail, and the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0302__head-mouse.png	B02-FAU__Fauna/aachat-forge-fauna-charcoal-mosaic-mouse-keeper.png	cf1d235d88dd6e5535385688c8823101e91400854d6041827ba26008c73a487a	Reference-mode mouse reinterpretation with squared ears, charcoal-gray-ochre coarse modules, mosaic chest, single tail, and complete LCD face replacement.
nouns_classified_1973/B02-FAU__Fauna/noun-0303__head-unicorn.png	B02-FAU__Fauna/aachat-forge-fauna-rose-mane-prism-steward.png	1b745d8bb40a58e8edea7fc5e614e5f6faa85b659aecf448e7c8dfe3bed7fcd5	Reference-mode Level 4 unicorn steward with a broad ivory LCD head shell, golden stepped horn, mint-coral-cobalt mane, rose modular tunic, generous full-body margins, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0311__head-werewolf.png	B02-FAU__Fauna/aachat-forge-fauna-rose-check-moon-prowler.png	d742c8ff81bdbb1898797eae79672066d3d54a4b38af2770b5d6ba14923339ce	Broad stepped brown wolf ears and tan modular fur frame the canonical LCD; a vivid rose-pink and cool-gray checker tunic preserves the source design language in a bright coarse-module full-body form.
nouns_classified_1973/B02-FAU__Fauna/noun-0313__head-rabbit.png	B02-FAU__Fauna/aachat-forge-fauna-frost-ear-signal-runner.png	6230cdb40d0634da441abb37c8337964270f991123425d14805c08254deeeb65	Pale ice-blue rabbit signal runner with twin gray ear posts, sparse vivid-orange structural bands, slim modular body, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0322__head-cow.png	B02-FAU__Fauna/aachat-forge-fauna-lime-patch-barn-steward.png	50ce54eaaff578df9db6b410ebad64cb3c6342246f1c39606bedcbebb616d149	Broad ivory-and-charcoal bovine LCD shell, twin black horn blocks and pink inner ears, lime collar and cuffs, dark slate steward tunic with sparse colored tiles, and complete source-face replacement rebuilt as consistent coarse square 3D modules.
nouns_classified_1973/B02-FAU__Fauna/noun-0328__head-frog.png	B02-FAU__Fauna/aachat-forge-fauna-chartreuse-brow-reed-hopper.png	60faa8d5c0f36e265ff97f0bf12daf893e5971485edfae41b08eb0069fee8d88	Bright chartreuse frog-inspired reed hopper with a wide stepped amphibian brow, pale cream throat band, white chest modules, sturdy webbed block feet, and the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0332__head-zebra.png	B02-FAU__Fauna/aachat-forge-fauna-lime-stripe-steppe-scout.png	4b71d5921c2cc93deb8f1ab02ad81bb42c142912fd539314dabae276a1d0622f	Reference-mode lime zebra steppe scout with a striped modular LCD head shell, lime block suit, and violet chest tab; Level 4 only.
nouns_classified_1973/B02-FAU__Fauna/noun-0335__head-croc-hat.png	B02-FAU__Fauna/aachat-forge-fauna-jade-croc-brim-keeper.png	953df65895fce5ec4ebd8cffea5ee37ef8e369220b624d5d2b64b4898bab511a	Coarse modular ivory-and-jade croc-brim keeper with a charcoal crown, stepped tail, and the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0337__head-goat.png	B02-FAU__Fauna/aachat-forge-fauna-cobalt-russet-horn-trekker.png	fe5c1365f63da3e7382302f5ff90d8d90129315c9d26f889b0778195c347d542	Cobalt and vermilion striped goat trekker with pale stone modular head housing, russet block horns and ears, broad hoof boots, and a fully integrated fixed aachat LCD replacing the complete source face.
nouns_classified_1973/B02-FAU__Fauna/noun-0338__head-ape.png	B02-FAU__Fauna/aachat-forge-fauna-lavender-brow-canopy-runner.png	91faf8bd1a4002daa2546ce83482b142f2cf0aeea5a32a09bd07ce4d3b003180	Broad stepped lavender-gray ape canopy shell, squared side ears, slender warm-ivory body, charcoal collar and limbs, restrained burnt-orange tiles, long modular arms, curling tail, generous full-body white margins, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B02-FAU__Fauna/noun-0344__head-pufferfish.png	B02-FAU__Fauna/aachat-forge-fauna-tangerine-quill-stripe-warden.png	e7b657e2c0fce6d367ac48f0a241de944a5af985a166cf4afc1a73d3fc91c1d1	Tangerine pufferfish warden with a stepped quill crown, warm-cream LCD inset, coral and burgundy striped torso, slim dark legs, generous full-body white margin, and consistent coarse square 3D modules.
